text,label
"aydınlatma gücü 3 led olması sebebiyle çok güzel. sensörü oldukça iyi algılıyor. pekiyi kötü tarafı ne? i̇ki tane kötü tarafı var. bi̇ri̇nci̇ sorun: pil takılacak yeri arkada kalıyor. yapıştırsanız da vidalasınız da nasıl sabitlerseniz sabitleyin arkada kalan pil kapağının çıkartılması mümkün olmayacak. i̇ki̇nci̇ sorun: açma kapama düğmesi yok, gece gündüz çalışacak. bu tamamen mantık dışı. açma kapama düğmesi olmalı ve gündüzleri kapatılmalıydı. maalesef paramı neredeyse çöpe attım sayılır. nasıl kullanacğımı bilmiyorum. henüz bir yere yerleştirmedim, denemek için pillerini takmiştim, mecbur pilini çıkarttım kenara öyle koydum. başka yolu yok. kullanırken de bu mümkün olmaz.",negative
ürün elime geçti yanlız kargo şirketini değiştirseniz iyi olur bence telefonun içinde olduğu kutu su içindeydi ıslanmıştı ama allahtan telefonda sıkıntı olmamıştı.ayrıca herkes yorumlarda 2 gun dıyor ama benimki şanssızlık galiba bi kaç gün beklemek zorunda kaldım ön görülen teslim tarıhini aştı bana gelmesionun dışında telefon iyi sıkıntı yok pıyasaya nazaran fiyatıda iyi,negative
"bana nx1100 kamera ile birlikte hediye olarak geldi. bu bakımdan idare eder. ancak parayla alır mısınız derseniz almam. çünkü bu paraya daha fonksiyonel bir çanta bulunabilir inancındayım. (sadece inancındayım, var mı bilmiyorum balmadım) :) almadan önce boyut ve fonksiyonellik olarak başka alternatifleriniz varsa karşılaştırın bence.",negative
"opek corsa 1,3 cdti aracım için kullandım. ne motor sesinde ne de çekişinde bir fark göremedim. yorumların etkisiyle aldığım bir üründü. kullanalı 1200 km oldu, fark yok. bence iyi bir motor yağı (mobil 1 0-40w) kullanmak yeterli. denemiş oldum, tavsiye etmem.",negative
fiyatına göre çokda iyi değil,negative
arkadaşlar ben bu üründen aldım. çok kalitesiz bir ürün bıçaklar iyi kesmiyor. alt bölgelerde traş yapmak ölümden beter. bu ürünü alan parasını sokağa atmış olur. ben söyliyeyim gerisi size kalmıştır.,negative
"ürünü perşembe akşamı sipariş ettim cumartesi günü elime ulaştı. daha önceden de kullandığım bir parfümdü indirimi görünce bu sefer orijinal alıyım dedim ama şu an bir daha mı düşünseydim diyorum. sorun şu ki parfüm gerçekten hafif kalıcılığı çok az, çok güzel koksa da bu büyük bir handikap. sanırım bir sonraki parfümümde başka markalara yönelicem.",negative
ben ayri zannetti̇m.eli̇megeçti̇ği̇nde baktim nete.ayri olsaymiş daha i̇yi̇ymi̇ş.,negative
"ürünü teslim alıp kutusunu açtığımızda büyük hayal kırıklığı yaşadık. mobilyadan anlayan biri belki resme ilk bakışında aslında ne kadar kullanışsız olduığu anlayabilir ancak bizler için biraz zor. kapaklar, koruyucu barlar vs mobilya daha çok dekor olarak yada tek raflı (üst kısmı:)) bir dolap kullanılabilir. örneğin alttaki iç alt kısımda wc kağıdı olan yere eliniz ancak sığar. objeyi nasıl yerleştireceksiniz ? el çizer.. i̇ade ettik, hepsiburada farkıyla anında geri alınıp para iadesi gerçekleşti.",negative
ürünün kutusuna göre az miktarda geliyor. aslında bu fiyata çok bişey beklememek lazım.,negative
finish makine temizleyici toz 50 gramı makineye koydum ve denedim ürün ilk görünüşte makinenin içine bir parlaklık verdi belkide psikolojiktir ama ürünün çok fazla yararlı olduğunu düşünmüyorum,negative
ben pişman oldum..yorumlara kanıp aldım..ama şu bir gerçekki en iyi fiyatı hepsiburada.com da bulmuştum..,negative
"ürün gayet hızlı ulaştı,güzel görünüyordu fakat aldıktan sonra yaptığımız ilk kampta 4. günün sonunda birisi kol ve ayak kısmının birleşim yerinden kırıldı. tamiri mümkün değil direk çöp oldu. üstelik ağır birisi de oturmadı. malzemesi çok kötü . i̇kincisi de aynı yerden gidecek gibi duruyor. alınmasını önermiyorum.",negative
urun 8 i̇nc tablete uymuyor 7 i̇nç i̇çi̇n uygun,negative
civalı kadar hassas deıl ama hıc yoktan iş gorur,negative
"ürünü ayın 17sinde sipariş ettim, güya hızlı gönderi listesinde. başka bir siparişimde olmadı çabuk gelsin diye. iki kere mesaj attım ve hala bekliyorum. 3 gün sonra adres değiştircem ve sipraişimin akibeti ne olacak bilmiyorum. çevrede bulabiliyorsanız gidin kendiniz alın beklemeyin benim gibi 10-15 gün",negative
eğer ki bel altına yerleştirip hareket edeceksiniz çok ufak 25 cm ufak olur bildiğiniz çocukların ufak oyun topu ebatinda oysa resme bakınca ne büyük dersin ??,negative
"ürünün gelişinde sıkıntı yok, bir iki gün içinde geldi ancak çimler çok seyrek.",negative
10 gün kullanıyorum ama maalesef beklediğim verimi alamdım. pil 2014 üretim tarihli. 2 yıl kullandığım ve ömrü bitmiş eski pilimden anca %20 daha iyi diyebilirim. sonuç olarak satıcı iyi ama pil kötü.,negative
1- dalgalı saçlar için gönderilen aparat cihaza oturmuyor. etrafını bıçakla yontarak ancak takabildim.,negative
kağıt güzel lakin brother mfc yazıcımda denedim makine almıyor. sürekli sıkıştırıyo kağıdı. sanırım iki yön parlak olma sebebinden dolayı almıyor.,negative
aldım almaz olaydım çok kötü ve etkisiz bir parfüm kısacası bu ürüne bulaşmayın arkadaşlar,negative
almayı düşünenleri uyarmak açısından söylüyorum.ürün açıklamasında 3g özelliğinin olmadığı yazıyor.her yönüyle harika olan bu ürün 3g özelliği olmadığından dolayı kaybediyor.,negative
"sadece herkesin tercih etmiş olması nedeniyle değişiklik olsun diye eşime aldım, baharatlı bir kokusu var, herkesin tercihi değil, çiçekli kokulardan sonra ağır geldi. fiyatı ve tommy olması iyi ama yinede tekrar almam...",negative
--kapının açık olsa da yinede ısıtıyor odayı ama oksijensiz kalmamak için bu şart.. ),negative
çekim gücü yetersiz evin her yerinde çekmiyor,negative
ürün şemsiye kumaşının içerisine 2 adet sünger koyulmasından ibaret ve kapıma 5 cm kısa geldi. yine de normal süngerlere göre iyi.,negative
ürünü alınca hemen çalıştırdım.gündüz ses normal gibi ama gece sessizlik çökünce cihazın sesinden uyku tutmuyor.alıcıların bunu dikkate almalarını tavsiye ediyorum.oda parfüm bir hafatalık kullanım için.,negative
bence herkesin masaja ihtiyacı var güzel bir ürün herkese tavsiye ederim,negative
kalite çok düşük.,negative
ilk bilgisayarı açtığımda klavye düzgün çalışırsa o zaman kullanabiliyorum ama klavyeyi hareket ettirince klavye yazmıyor kesinlikle kimseye tavsiye etmiyorum,negative
burdaki yorumlara bakarak almıştım.,negative
ürün bataryadan dolayı sıkıntılı diye düşünüyorum. çünkü şarza takılı iken traj olamıyorsunuz dolmasını beklemeniz lazım buda 2-3 saat sürüyor bunu göze alıp almanız lazım.,negative
atsammi kartusmu alsam kararsızım ??,negative
kesinlikle inanmayin!!!,negative
"ben ürünü 1 senedir kullanıyorum. sorun yok fakat soğuk su kapasitesi yetersiz sanirim, bi kac bardak su aliyosunuz ve hemen ondan sonrakiler ılık geliyor. ve cok az akıyor! yavaş yavaş dolmasini bekliyosunuz bardağın bilginiz olsun.",negative
poliüreten malzeme gibi birşey benimkinde hava baloncuğu bile var yumurta pişirmede zaman ayarı konsunda sıkıntı yaşayanlar kullanabilir yanlız başında durmak lazım suyuda az koymamak gerek ben üstünü örtecek şekilde koydum,negative
"daha fazla bıçak daha fazla tahriş..hassas ciltler için uygun değil,flexball teknolojisi pratikte bir konfor sağlamıyor..",negative
beş tane aldım. altı ayda ikisi titremeye başladı.,negative
fena değil.parasına göre idare eder.,negative
hiç begenmedim çocuğu bırak ben bile nefes nefes kalıyorum pipetten cekicem diye ne saçma bir suluk hiç tavsiye etmiyorum bunun yerine küçük termos alın daha kullanışlı olur,negative
saat cok küçük,negative
kablosu hem kisa hemde 3-4 ay sonra tutarsızlık yapmaya başlıyor telefonundan hic ellemeden kolaylıkla çıkıyor baska bir kablo ile kullanıyorum sizde o sekilde kullanacaksanız oneirirm diger türlü kablosu kafayı yedirtir. ama doğru kablo ile kullanıldığında şarj konusunda çok başarılı.,negative
hepsi buradadan almadım samsung bayisinden aldım ve ilk defa bir samsung beni hayal kırıklığına uğrattı düşünenler için söylemek isterim ki hiç bakmayın deterjan gözünü öyle bir yere koymuşlar ki sol alt kısma hiçbirşey koyamıyorsunuz yoksa deterjan kapağı açılmıo şaka gibi dar ve kullanışsız uzun sürede yıkıyo kısa sürede temizlemio servis kendisi kurulumda da iletti çok pişmanım bilginize,negative
almayin ne kamerasi güzel nede bataryasi dedi̇kleri̇ gi̇bi̇ 1 buçuk gün anca gi̇di̇yor,negative
gönderilen paket içeriğindeki yapışkan ve raptiye yetersiz. dikkatlice sabitlememe rağmen defalarca açıldı. önerim işleme başlamadan önce yapışkan ve raptiye temin etmeniz.o şekilde istediğiniz sonucu alacaksınızdır.,negative
merhabalar ürün 4 5 aya kadar sorunsuzdu  ama 6.ayindan sonra bebek hareketlendikden sonra citalari dusmeye basladi tekrar taksakda bisey ifade edmedi   cekmeceleri bozuldu hic memnun kalmadik ve cocugumuz 10 aylik oldu baska bi besik almak zorunda kaldik alicak olan kisilerin daha kaliteli bi urun almasini tavsiye ederim.,negative
yaptığınız çayda lezzetli oluyor ama suyu ısıttığı zaman kapanması gerektiği anda kapanma gerçekleşmiyor ve evi baya bir buharla dolduruyor. sesi de rahatsız edici seviyelerde. bunları bilerek tercihinizi yapın.,negative
ben hep spigen kullanıyorum ama bu ürün beni hüsrana uğrattı kenarları kalkıyor. verdiğim para gitti çöpe .. bilginize,negative
bu makineyi bende cok beğenerek aldım iki hattadır kullanıyorum sessiz calışıyo ama sıkarken diğer makinelerle aynı hiç varkı yok bide ayarları güzel değil mesela ana menusunde yorgan vs perde yıkama özelliği yok hadi perde nisede yorgan yıkıyomu belli değil kitapçığında baktım yorgan perde adına bişey yazmıyo açıkcası güzel görünmesine aldanmayın ben ve eşim beğenmedik,negative
kapının eni yani duvar kalınlığı daha az olmalı.,negative
mouse pad i için almıştım mouse ıda yedek kullanırım diye planlıyordum. ancak hangi hassasiyet ayarını ayarladıysam kullanamadım. normalde g300 kullanıyorum belki büyük geldi o yüzden olabilir. ama fare imlecinin hareketindeki o hassaslığı alamadım.,negative
okurken sıkılmadığımı da belirtmek isterim.,negative
ürünün renk kartelasi mevcut deği̇l bu nedenle kargodan  hangi̇ renk geli̇r i̇se bahtiniza ürünün arka kisminda şarj yeri̇ olmasina rağmen kutunun i̇çi̇nden çikmamasi i̇se ayri bi̇r süpri̇z... pembe bi̇r renk sevi̇yorsaniz yorumumu di̇kkate almayiniz nede olsa tüm ürünler pembe olarak gönderi̇li̇yormuş,negative
ürünü almak istedim  bu işle uğraşanlarla görüştüm şu anda ithalat olmadığı için türk malı olarak düşünün.,negative
aldım ama 1 yıl içerisinde yeterli pişmanlık oldu ve kalite sıfır motor yandı ve tamir edildi sonrada çekim sıfır ve bu şartlarda almanızı tavsiye etmem ve su hazneli ürünler daha iyi,negative
"ürün çok güzel.kaliteli .lakin yaylı yatakta yatmaya alışmış biri için değişik gelebilir visco yatak.ben çok yumuşak ,içine gömüldüğüm yatak seviyorum.visco esnemiyor bile.kendini sırt üstü yatağa atarsan sertliği ile tanışıyorsun.",negative
"huggıesden hıc beklemediğim bir ıslak mendil...çok kötü,köpük köpük,kolay yırtılıyor....ayrıca ve de en önemlisi bebeğimin poposunda alerji yaptı.makatı çatlak çatlak oldu...kantaron yağıyla zar zor geçirdim...bir koli almıştık şimdi kalanları musluğun altında yıkayıp bir kaba dizip o  şekilde kullanıyorum...kesinlikle tavsiye etmiyorum....",negative
ürün çok iyi ama lastikleri çabuk kopuyor .sadece karın kası yapmak istiyorsanız alın bence.ben kol çalışmak için  ayarını en kısaya getirdim lastik koptu,negative
note 3 u sadece yuzde 21 doldurabiliyor,negative
kablosuna hafif dokunmada şarj kesiliyor. mıknatıslı çok kuvvetli ama kabloda sorun var. 5-6 denemede ancak şarj başlıyor. şarj süresi normal kabloyu göre çok uzun.,negative
kullanmadiginiz zaman şarjı kendiliğinden bitiyor.tam size lazım oluyor bir yeri supüreceksiniz bir bakmişsiniz şarjı yok!kimseye tavsiye etmiyorum!,negative
"ayrıca kitapta taciz ve tecavüze teşvik edici, özellikle tecavüzün normal karşılandığı yerler vardı. ana karakterimiz ise güçlü görünen fakat özünde güçsüz olan bir karakterdi. asi karakter yapılmaya çalışılırken ""kötü çocuk ve saf kız"" klişesi yine ortaya çıkmış.",negative
kokusu güzel ama çok i̇nce . bu nedenle kullanirken çok daha fazla kullanmaniz gereki̇yor.,negative
arkadaşlar ürünü yeni aldım çekim kuvveti mükemmel ama boyu 1.70 den yukarı olanlar bu süpürgeyi kullanırken zorlanır çünkü boru kısmı ayarlı değil burdan fakir mühendislerine sesleniyorum tutma kolunu biraz daha enaz 10cm daha uzatmalı gerekir.,negative
"merhaba, bu telefonu alalı 4 gün oldu. ancak çok memnun kalmadım. telefonun koruma filmi var evet güzel ama yüzeye tam oturmuyor ya da yüzey düzgün değil. yazı tipini değiştirdim. ama  bir daha geriye dönemedim çünkü menü kayboldu. i̇kon yazıları çok küçük. bildirim çubuğu çok ince. zaten türkçe kullanma kılavuzu da içinden çıkmıyor. fabrika ayarlarına döneyim dedim üşenmeden yine de font kaldığı yerden devam etti. artı yönleri ise sadece batarya ve ses. çok karıştırmama ve internete rağman 1,5 gün dayandı batarya. sesi de oldukça kuvvetli. ama değişik bir ürün kullanayım dedim. yanıldım. görüşlerime inanmayan olursa faturamı yollayabilirim.",negative
"neopren kaplaması zayıf, kaplamada dökülmeler var. tutma yeri kalın, tam kavranılmıyor.",negative
eğer eliniz büyükse bu mousetan uzak durun çok ufak ayrıca simetrik mouse olduğu için hiç rahat değil çok pişmanım aldığıma.,negative
ürün kali̇teli̇ ama i̇sofi̇x yok.,negative
"görünüm, kibar-güzel..en önemli hatası yazılar ekranda net gözükmüyor..eksiği; hopörler yok, buna ihtiyaç duyanlar dikkat etsin..",negative
eh işte,negative
diğer markada gözlemlediğim olumlu değişiklikleri maalesef bu üründe göremedim. sonuç maalesef hüsran.  sanırım yine diğer üründen alacağım.,negative
ders çalışmak için düşünüyorsanız büyük kitaplar için ideal değil,negative
artıları: ucuz olması,negative
"koku güzel ,ağır değil baymıyor ama geçtiğiniz yerde iz bırakan bir koku değil ,onbeş gündür kullanıyorum ve oldukça bol sıkmama rağmen daha kimse kokumu sormadı farketmedi ,geçtiğiniz yerde farkedilmek istiyorsanız önermem ..",negative
çekim gücü zayıf fiyatına göre normal ürün en güzel tarafı hafif ve kullanışlı olması ama bence alınmıyacak bir ürün .,negative
"ürünü 24 saatte teslim aldim, hepsiburadacom farkiyla. ürün performans olarak beni pek sasirtmadi fakat batarya suresi asiri kullanim icin erken bitiyor.",negative
bir süre sonra musluk tarafından ve diğer uçtan sızdırmaya başlıyor,negative
cihaz fena degil. parasını hak etmiyor. kamerası beklediğim kadar net değil. ayarlardan mp'yi yükseltin. çok sık ve uzun süren güncelleştirme yapıyor. 6 gb kadar güncelleştirmeye gitti mobilden güncellemeyin.  ve daha sistem güncelemem bitmedi 1 gündür elimde. bence bu para başka bir telefon alın. seside dedikleri kadar yüksek değil.,negative
"sevmedik, yemedi kedim",negative
koku etkisi çok kısa değmez,negative
berbat aşırı kurutyor dudaklarım çatladı :( iğrenççç,negative
beklediğimiz gibi çıkmadı. çok basit ve dayanıklı değil birde beklediğimizden ufak çıktı. klasörler sığmıyor.,negative
usb 3.0 kullanıyorum hani saniyede 80mb filan yalan maximum göreceğiniz hız 40 - 50 arası ssd kullanıyorum bu arada.,negative
ürün bu gün elime ulaştı. dizayn olarak güzel. ama bataryası çok kötü az gidiyor ve telefon çok ısınıyor. aldığıma pişman oldum.,negative
çok ekstra bir kitap değil sadece resimler var altında da i̇ngilizcesi var. türkçesi de parantez içinde yazsa biraz da cümle olsa çok iyi olurdu. içinde etkinlik falan da yok.,negative
ürün ucuz ancak çok yavaş veri aktarımı. usb 3.00 kullanmama rağmen 5 - 8 mb/s ile veri aktardım. çok kullanışu değil,negative
+ güç ayarı var,negative
"telefonda kizilotesi ir portu yok. klimanizi ses sisteminizi vs.kumanda edemezsiniz. ( sadece internete baglanabilen cihazlarda 3. parti yazilimlariyla kontrol edebilirsiniz, ir portla.eski tuplu televizyonu bile kontrol edebilirsiniz) hizli sarj ozelligi yok. qualcom un snapdragon 820 si ile gelen islemci destekli hizli sarj yok. en komigide type c baglantisi bile yok. type c giris yeri yazin aratin hiz farkina bakin. type c gelecegin mobil baglantisidir ama amiral gemisi denilen telefonda bu bile yok. dahasi touchwiz pismanliktir. samsung arayuzu olan touchwiz donma yapar.",negative
ürünün şarj cok kotu. dünya markası böyle mı olmali? resmen saskınız.,negative
ürünü eşime yılbaşı hediyesi olarak almıştım. ancak kokusu hiç kalıcı olmadığı gibi sıktıktan kısa süre sonra hacı yağı gibi kokuyor.,negative
ürün sarımı dışında sıkıntı yok navlundan kurtarmak için katlanarak sarılmış doğal olarak kat yerleri iz yapmış,negative
sipariş ettkten sonra kısa sürede geldi.bunda sıkıntı olmadı.montajını yaptık.ürün çok basit.fiyatına göre idare eder.çokta kalite beklemeyin,negative
kızım oyuncakları asıldığında üzerine yıkıldı resmen oyun barı 6 . ay tavsiye edilmez bunu almak yerine çocuğa çıngırak alın daha iyi beklentim hiç karşılamadı,negative
"ürün bir bayan kullanımı için çok ağır, tam güçte kullanmak mümkün değil, halıları çektiremiyorsunuz. kulpu sağlam değil, elinizde kalacak gibi duruyor.",negative
htc marka telefonum için aldım. telefon şarjda iken elime aldığımda telefonun  kasası elektrikleniyor. metal kasadan elektrik sızıyor sanki. metal telefon kullanıcıları için tavsiye etmiyorum.,negative
hemen teslim olayında son nokta...,negative
ürün ile kol ve omuz kısımlarını ütüleme uç kısmın çok geniş olmasından dolayı mümkün değil. kocaman ütü masasının sadece uç kısımı işe yarıyor. ancak ürün sağlam ve dayanıklıya benziyor.,negative
performans olarak çok iyi değil.,negative
şarjı en fazla yarım saat gidiyor ve arada da kendi kendine kapanması cabası.. paranızı çöpe atmayın pişman olmayın yazıktır...,negative
2 ay inatla kullandım. hiç bir işe yaramadı.,negative
klavyeye ihtiyacı olupta parası olmayanlar için iyi ben pek beğenmedim,negative
arkadaşlar maalesef kalici deği̇l önceki̇ yorumlara katiliyorum. bu paraya çok daha güzel kolonyalar alinir. kokusu fena deği̇l ama bu paraya değmez i̇ki̇ yildizin bi̇ri̇si̇ şi̇şesi̇ne di̇ğeri̇ kötü olmayan kokusuna,negative
"meraba,ürün elime ulaştı lakin gönderdiğiniz ürün hakkında biraz daha açıklayıcı olsanız ve çekmece gözlerini kullanışlı yapsaydınız daha kullanışlı olurdu.",negative
şık görüntüsüne aldanıp bu ürünü tercih ettim.sadece kettle olarak kullanabilirsiniz.demlik kısmı çayı sıcak tutamıyor.,negative
"kapıya dar geldiği için duvara monte ettim, kirişin sıvası fln bozuldu, içinden çıkan aparat ile monte etmek gerekiyor, bence sağlıklı değil",negative
kordon uzunluğu gayet iyi,negative
"ürünü bir senedir kullanıyorum. ve hiç memnun değilim . bir tarafa çamaşır astığımda , sanki her an düşücek gibi duruyor. balkonda frenleri kapatmama rağmen rüzgar da askılık uçup gidiyordu az kalsın.:(",negative
"kitabı buradan almadım ,dışarıdan aldım ve okudum.evet yol gösterici,pratkte de uygulanabilecek öneriler sunan bir kitap ama 50 sayfa da anlatılacak şeyi 300 sayfada dönüp dolaşıp aynı şeyleri yinelemiş.bu yüzden kitabı okurken sıkılıyorsan sürekli aynı şey anlatılıyor duygusunu yaşıyorsun.",negative
merhaba alacak arkadaşlar verdiği ışığın sarı olduğunu söyleyeyim bunu dikkate alarak alınız zira ben sarı ışıktan hoşlanmadığım için pek memnun olduğumu söyleyemem aydınlatma fena değil,negative
yani çok gerekli değil,negative
şimdiye kadar kullanmış olduğum usb içlerinde en yavaş ve en hantal usb olarak gördüm açıkçası aldığıma pişman oldum başka bir markayla değiştirseler hemen veririm doğrusu sandisk ismine yakıştıramadım...,negative
"kolay para kazanmanın yolunu bulan biri için, bitmeyen bir kaynak.",negative
kokusuz olduğu içindir diye düşünüyorum ama çok pis kokuyor ve beğenmedim tavsiye etmiyorum,negative
"renk olarak istanbul desenli tercih etmeyin ön tarafı sadece desenli yan arka düz beyaz elbise kılıfı kalitesinde bir kumaş düşünün kumaş ta denmez işte ve alttan kumaşı sabitlemek için birşey yapılabilirdi, biraz zorlayınca yırtılcak gibi oldu bu fiyata fazla da iyi bişey beklemeyin zaten bekar için iş görebilir sadece..",negative
"geçen sene aldıklarımla yan yana koydum, eskiler bariz daha parlak.",negative
normal bi çorap işte yok termalmiş felan hikaye. 3 derece hava da ayağımda ki botlarla bu çoraplarla dondum resmen,negative
"alalı 2 yıla yakın zaman oldu. civic aracımda kullanıyorum. yeniyken performasnından çok memnundum fakat şu an itibariyle performansı çok kötü. ıslak zeminde aşırı kaydırıyor, soğuk bir yerde yaşamıyorum, normalde kış lastiğine gerek duymuyoruz fakat bu lastikler yüzünden kış lastiği almak zorunda kaldım. sertleştiği için yol tutuş güven vermiyor. çok km yapmadığım için bir lastiği 4-5 yıl kullanmak gibi bir beklentim var o nedenle tekrar tercih edeceğim bir lastik değil, ilk baştaki peformansını uzun süre veremiyor.",negative
"görünüş güzelde, kurulduktan sonra emanet gibi duruyor sallanıyor.",negative
cok kötü cok yavaş ürün geri iade yapıyorum,negative
tek seferde tam şarj bile etmiyor. biraz daha fazla para ödeyip daha kaliteli bir urun almanızı tavsiye ederim. güç ve marka önemli,negative
+ lastik sesi çok az,negative
arkadaşlar öncelikle resimlerde gördüğünüze aldanmayın kalitesi çok kötü bir ürün ben geçen hafta şipariş ettim elime ulaştı içerisine süngerlerimi bezlerimi bazı spreylerimi koydum inanın taşımıyor ve ipleri hemen koptu hiç tavsiye etmem sadece bez koymaya yarar onun haricinde hiç bir işe yaramıyor !,negative
kullaninca kokusu hos fakat hic kalici degil.ertesi sabah koku degisik bir hal aliyor arkadasin dedigi gibi pek begenmedim birde kapaktan damliyor dik kalmayinca,negative
ürün performansı fiyatına göre oldukça iyi. malzemesi de kaliteli.,negative
çok incelememek ve bu fiyata çok kaliteli bi şey beklememek lazım. kullandıkça dikişlerinde patlamalar ve yırtılmalar kaçınılmaz oluyor. sık kullanırsanız 2-3 ay idare eder.,negative
biraz fazla hızlı pişiriyor,negative
ben ürünü 3 renkli diye aldım ancak sadece kırmızı renk kalem görünce şok oldum. bu fiyat bence çok fazla. piyasada 50 kuruş olan bu kaleme fiyatının 4 katı para vermek mantıksız.,negative
"i̇lk sıktığımda yoğun şeker kokusu ve ağır bir koku geldi. biraz zaman geçtikçe daha güzel bir hâl aldı. hâlâ karar veremedim kokunun iyi olup olmadığına. tabiki zevk meselesi, zevkler bambaşka. benim fikrim koku biraz ağır, iddialı. kötü de değil, beklediğim gibi de değil diyebilirim. kalıcık konusunda gayet iyi.",negative
bu ürünü buradan almadım ama alacaklar için yorum yapmak istiyorum. ürünü talimatlardaki gibi kullanırsanız ciddi derecede terlemeyi önlediğini göreceksiniz. ama belli bir süre sonra ürün koltuk altlarında belli belirsiz bir kararma yapıyor. bir süre sonra kullanmazsanız terlemeniz tekrar eski haline dönüyor. ben ürünü kullanmayı bırakalı bir yıla yakın bir zaman oldu ve bir iki aydır koltuk altlarımda ara ara acı hissediyorum ve başka bir şey kullanmadığım için bu üründen kaynaklandığını düşünüyorum. doktora gitmeye fırsatım olmadı ama gittiğimde doktorun da ürün hakkında görüşünü belirteceğim.,negative
"ama idare eder,ses çok zayıf.",negative
